SEL2	411 VAR CTRL			Date: 06/01	/2015   Tim	e: 20:11:56							
BIG	BLUE 161KV												
													
#	DATE	TIME	VA_MAG	VB_MAG	VC_MAG	MV10	SC01	SC02	P	Q	PF	MV32	MV27
518	5/31/2015	1:05:05	94999.375	95389.727	95186.484	-10200	0	48	14588.319	-2425.959	0.986	0	0
517	5/31/2015	1:10:05	94837.891	95149.172	95271.68	-10200	0	48	14517.816	-3912.342	0.966	1	0
516	5/31/2015	1:15:04	95046.445	95124.211	94958.672	-10200	0	48	13213.531	-3580.33	0.965	1	0
515	5/31/2015	1:20:04	95044.055	95116.172	94885.828	-10200	0	48	12893.546	-4318.311	0.948	1	0
514	5/31/2015	1:25:05	94906.484	95341.82	95121.094	-10200	0	48	13298.982	-2943.806	0.976	1	0
513	5/31/2015	1:30:05	95221.773	95099.766	95194.398	-10200	0	48	13748.029	-3073.875	0.976	1	0
512	5/31/2015	1:35:04	94875.109	95138.844	95265.602	-10200	0	48	13591.396	-4759.843	0.944	0	0
511	5/31/2015	1:40:05	95018.281	95435.742	95203.531	-10200	0	48	13733.253	-3819.295	0.963	1	0
510	5/31/2015	1:45:05	95095.07	95453.531	95170.437	-10200	0	48	12538.048	-2704.291	0.978	1	0
509	5/31/2015	1:50:04	95126.906	95146.281	95397.187	-10200	0	48	12696.851	-3842.098	0.957	1	0
508	5/31/2015	1:55:04	95021.844	95491.742	95115.531	-10200	0	48	12663.752	-4035.38	0.953	0	0
507	5/31/2015	2:00:05	94931.297	95397.094	95288.344	-10200	0	48	12292.025	-4417.668	0.941	1	0
506	5/31/2015	2:05:05	95127.414	95097.812	95264.953	-10200	0	48	11290.414	-4164.55	0.938	1	0
505	5/31/2015	2:10:05	94935.531	95356.508	95063.078	-10200	0	48	11178.358	-4450.762	0.929	1	0
504	5/31/2015	2:15:04	94977.539	95381.008	95377.008	-10200	0	48	9999.002	-3365.939	0.948	1	0
503	5/31/2015	2:20:05	95316.562	95189.312	95392.016	-10200	0	48	9801.115	-2405.224	0.971	1	0
502	5/31/2015	2:25:05	95011.875	95417.078	95493.375	-10200	0	48	9771.604	-2657.508	0.965	1	0
501	5/31/2015	2:30:05	95290.008	95360.555	95128.258	-10200	0	48	10522.957	-3458.282	0.95	1	0
500	5/31/2015	2:35:04	94950.555	95390.484	95167.039	-10200	0	48	10784.388	-4462.771	0.924	1	0
499	5/31/2015	2:40:05	95234.945	95150.977	95306.055	-10200	0	48	10254.881	-2864.588	0.963	1	0
498	5/31/2015	2:45:05	94939.508	95349	95348.352	-10200	0	48	8560.291	-2158.651	0.97	1	0
497	5/31/2015	2:50:05	94865.883	95257.352	95332.234	-10200	0	48	7691.061	-2829	0.939	1	0
496	5/31/2015	2:55:05	94860.844	95037.922	95250.984	-10200	0	48	7834.557	-2942.751	0.936	1	0
495	5/31/2015	3:00:05	94945.484	94935.352	95122.977	-10200	0	48	7765.1	-2771.404	0.942	1	0
494	5/31/2015	3:05:05	94980.758	94988.133	94881.211	-10200	0	48	7391.021	-1681.436	0.975	1	0
493	5/31/2015	3:10:05	94484.375	94728.266	94987.492	-10200	0	48	6667.248	-3122.653	0.906	1	0
492	5/31/2015	3:15:05	94818.727	94904.875	94727.383	-10200	0	48	6068.389	-1199.826	0.981	0	0
491	5/31/2015	3:20:05	94646.086	94763.578	94540.93	-10200	0	48	6047.964	-2059.856	0.947	0	0
490	5/31/2015	3:25:05	94387.672	94798.867	94882.18	-10200	0	48	6465.359	-1935.319	0.958	1	0
489	5/31/2015	3:30:05	94583.422	94676.187	94921.133	-10200	0	48	5711.294	-1475.942	0.968	0	0
488	5/31/2015	3:35:05	94412.43	94743.547	94883.703	-10200	0	48	5074.119	-1767.808	0.944	0	0
487	5/31/2015	3:40:05	94543.977	94975.375	94727.57	-10200	0	48	5499.13	-1804.503	0.95	0	0
486	5/31/2015	3:45:05	94653.273	95115.742	94786.359	-10200	0	48	5398.968	-1103.703	0.98	0	0
485	5/31/2015	3:50:05	94776.891	94834.633	94652.039	-10200	0	48	5735.835	-2711.838	0.904	0	0
484	5/31/2015	3:55:05	94671.906	95105.531	94827.375	-10200	0	48	6162.55	-1457.681	0.973	0	0
483	5/31/2015	4:00:05	94811.32	95006.867	94762.547	-10200	0	48	6555.169	-1283.282	0.981	1	0
482	5/31/2015	4:05:05	94774.883	94785.625	94780.836	-10200	0	48	6953.916	-3169.359	0.91	1	0
481	5/31/2015	4:10:05	94639.492	94900.492	95148.5	-10200	0	48	7827.085	-2349.333	0.958	1	0
480	5/31/2015	4:15:05	94682.852	95033.727	95177.266	-10200	0	48	8442.067	-2023.093	0.972	1	0
479	5/31/2015	4:20:05	94719.234	94879.664	95182.898	-10200	0	48	9273.651	-3547.227	0.934	1	0
478	5/31/2015	4:25:04	94968.375	95284.852	94948.633	-10200	0	48	9568.263	-2023.718	0.978	1	0
477	5/31/2015	4:30:05	95124.875	95125.75	94920.352	-10200	0	48	8549.436	-2798.235	0.95	1	0
476	5/31/2015	4:35:05	94985.289	95325.344	94877.969	-10200	0	48	8345.84	-3432.398	0.925	1	0
475	5/31/2015	4:40:05	94903.93	95314.266	95314.031	-10200	0	48	8096.534	-2512.297	0.955	1	0
474	5/31/2015	4:45:05	95046.703	95348.047	95050.508	-10200	0	48	7169.953	-2188.184	0.956	1	0
473	5/31/2015	4:50:05	95022.828	95405.422	95344.562	-10200	0	48	6831.756	-2095.504	0.956	1	0
472	5/31/2015	4:55:05	94943.25	95377.211	95404.148	-10200	0	48	6863.021	-2736.005	0.929	1	0
471	5/31/2015	5:00:05	95105.781	95206.297	95455.172	-10200	0	48	7338.296	-3490.241	0.903	1	0
470	5/31/2015	5:05:05	95385.914	95434.898	95198.672	-10200	0	48	7660.621	-3190.513	0.923	1	0
469	5/31/2015	5:10:05	95173.922	95657.758	95504.695	-10200	0	48	6575.526	-2804.458	0.92	1	0
468	5/31/2015	5:15:05	95223.352	95635.422	95394.711	-10200	0	48	6576.079	-2748.895	0.923	1	0
467	5/31/2015	5:20:05	95498.687	95544.625	95322.242	-10200	0	48	6467.076	-2899.52	0.912	1	0
466	5/31/2015	5:25:05	95364.516	95656.828	95362.648	-10200	0	48	7518.209	-2469.459	0.95	1	0
465	5/31/2015	5:30:05	95512.047	95775.57	95380.641	-10200	0	48	7628.149	-2237.954	0.96	1	0
464	5/31/2015	5:35:05	95323.461	95808.672	95467.547	-10200	0	48	6401.835	-2397.441	0.936	1	0
463	5/31/2015	5:40:05	95529.312	95498.492	95651.164	-10200	0	48	5388.476	-2550.426	0.904	0	0
462	5/31/2015	5:45:05	95283.531	95649.031	95711.633	-6700	0	34	4757.783	-2331.293	0.898	0	0
461	5/31/2015	5:50:05	95262.789	95756.984	95481.891	-1700	0	14	3872.534	-3095.283	0.781	0	0
460	5/31/2015	5:55:05	95580.383	95547.297	95590.859	3300	6	0	3997.304	-1980.03	0.896	0	0
459	5/31/2015	6:00:05	96393.617	96223.484	96143.352	2050	1	0	4969.807	2762.301	0.874	0	0
458	5/31/2015	6:05:05	96281.906	96691.258	96444.219	-2950	0	19	5105.72	5185.731	0.702	0	0
457	5/31/2015	6:10:05	96056.781	96241.781	95943.539	-7700	0	38	5965.105	-552.988	0.996	0	0
456	5/31/2015	6:15:05	95704.641	95970.437	95597.531	-3700	0	22	5674.55	-2757.508	0.899	0	0
455	5/31/2015	6:20:05	95779.109	95716.82	95658.555	4800	12	0	5849.519	-3626.028	0.85	0	0
454	5/31/2015	6:25:05	96159.32	96202.594	95923.945	1050	0	3	5990.524	436.591	0.997	0	0
453	5/31/2015	6:30:05	96394.414	96504.055	96716.383	-3700	0	22	5673.783	5577.872	0.713	0	0
452	5/31/2015	6:35:05	96331.57	96183.656	96225.734	-8700	0	42	5818.991	1763.338	0.957	0	0
451	5/31/2015	6:40:05	95797.414	95712	95918.195	-3950	0	23	5358.625	-3565.505	0.833	0	0
450	5/31/2015	6:45:05	95799	96134.68	95727.125	1050	0	3	5595.831	-3372.428	0.856	0	0
449	5/31/2015	6:50:05	96264.016	96448.656	96586.562	-200	0	8	5743.454	2800.876	0.899	0	0
448	5/31/2015	6:55:05	96444.906	96515.898	96190.523	-3450	0	21	6061.058	2312.738	0.934	0	0
447	5/31/2015	7:00:05	96057.109	95864.523	95794.133	-2200	0	16	5475.58	-3674.419	0.83	0	0
446	5/31/2015	7:05:05	96419.641	96825.078	96649.562	-950	0	11	6243.241	5693.771	0.739	0	0
445	5/31/2015	7:10:05	96144.742	96277.445	96418.656	-5950	0	31	6795.74	594.591	0.996	1	0
444	5/31/2015	7:15:05	95721.078	95787.289	95986.398	-5200	0	28	6821.362	-4404.273	0.84	0	0
443	5/31/2015	7:20:05	95590.656	95983.812	95918.477	-2200	0	16	7710.715	-4650.174	0.856	0	0
442	5/31/2015	7:25:05	95676.109	96081.922	95960.906	-2200	0	16	8486.37	-3430.399	0.927	0	0
441	5/31/2015	7:30:05	95661.531	95839.25	95993.664	-2200	0	16	10101.059	-4952.996	0.898	0	0
440	5/31/2015	7:35:05	95890.266	95867.555	96088.766	-2200	0	16	11030.023	-4008.893	0.94	0	0
439	5/31/2015	7:40:05	95732.93	96156.937	95883.539	-2200	0	16	11622.233	-4220.638	0.94	0	0
438	5/31/2015	7:45:05	95849.758	95934.141	96089.43	-2200	0	16	11748.36	-3815.022	0.951	0	0
437	5/31/2015	7:50:05	95940.133	95823.664	95731.047	-2200	0	16	11230.232	-4672.307	0.923	0	0
436	5/31/2015	7:55:05	95667.203	96064.156	95642.078	-2200	0	16	10912.643	-5046.03	0.908	0	0
435	5/31/2015	8:00:05	95639.516	96033.055	95652.359	-2200	0	16	10896.729	-4882.548	0.913	0	0
434	5/31/2015	8:05:05	95728.289	95855.117	96071.281	-2200	0	16	9257.709	-3400.84	0.939	0	0
433	5/31/2015	8:10:05	95928.25	95860.547	95930.125	-2200	0	16	8783.823	-3445.015	0.931	0	0
432	5/31/2015	8:15:05	95513.812	95938.062	95927.289	-2200	0	16	7593.387	-4583.969	0.856	0	0
431	5/31/2015	8:20:05	95744.719	96030.156	95582.492	-2200	0	16	7312.121	-4795.159	0.836	0	0
430	5/31/2015	8:25:05	95776.328	95744.43	95891.875	-1200	0	12	7291.878	-3235.397	0.914	0	0
429	5/31/2015	8:30:05	95610.211	96042.328	95822.602	-1200	0	12	7432.388	-3557.896	0.902	0	0
428	5/31/2015	8:35:05	95809.187	95685.586	95828.375	3800	8	0	7369.37	-3602.266	0.898	1	0
427	5/31/2015	8:40:05	95691.664	95741.812	95869.078	8300	26	0	7966.25	-3961.93	0.895	1	0
426	5/31/2015	8:45:05	96919.578	97168.148	96719.008	3550	7	0	8068.413	10400.202	0.613	0	0
425	5/31/2015	8:50:05	96809.227	96997.398	97149.445	-1450	0	13	7751.191	11182.124	0.57	0	0
424	5/31/2015	8:55:05	95774.977	95848.328	96056.508	-6450	0	33	7995.527	-2354.072	0.959	1	0
423	5/31/2015	9:00:05	95909.008	95780.789	95914.031	-10200	0	48	7745.391	-2325.337	0.958	1	0
422	5/31/2015	9:05:05	95710.094	95632.305	95787.047	-10200	0	48	7644.92	-4216.171	0.876	1	0
421	5/31/2015	9:10:05	95686.367	95636.672	95692.797	-10200	0	48	7615.268	-4808.613	0.846	1	0
420	5/31/2015	9:15:05	95699.531	95996.687	95541.195	-10200	0	48	7598.63	-4332.929	0.869	1	0
419	5/31/2015	9:20:05	95885.18	95747.367	95777.219	-10200	0	48	8003.349	-3404.842	0.92	1	0
418	5/31/2015	9:25:05	95530.023	96044.719	95807.727	-10200	0	48	7714.285	-3407.204	0.915	1	0
417	5/31/2015	9:30:05	95638.758	96141.305	95739.125	-10200	0	48	8389.825	-2623.977	0.954	1	0
416	5/31/2015	9:35:05	95868.078	95911.687	95645.719	-10200	0	48	8040.322	-3064.427	0.934	1	0
415	5/31/2015	9:40:05	95774.305	95959.453	95610.039	-10200	0	48	8112.463	-3531.814	0.917	1	0
414	5/31/2015	9:45:05	95506.102	96009.25	95644.258	-10200	0	48	7561.808	-3950.047	0.886	1	0
413	5/31/2015	9:50:05	95613.664	95893.727	95505.836	-10200	0	48	7449.843	-4353.961	0.863	1	0
412	5/31/2015	9:55:05	95519.117	95652.687	95843.32	-10200	0	48	7725.61	-4255.256	0.876	1	0
411	5/31/2015	10:00:05	95692.117	95668.227	95885.875	-10200	0	48	7436.832	-3361.284	0.911	1	0
410	5/31/2015	10:05:05	95857.57	95767.141	95699.844	-10200	0	48	6485.111	-2801.872	0.918	1	0
409	5/31/2015	10:10:05	95545.469	95946.148	95945.266	-10200	0	48	6889.107	-2571.225	0.937	1	0
408	5/31/2015	10:15:05	95660.828	95964.773	95539.984	-9700	0	46	6625.554	-3785.642	0.868	1	0
407	5/31/2015	10:20:05	95466.789	95639.703	95775.992	-8450	0	41	6144.438	-4123.748	0.83	0	0
406	5/31/2015	10:25:05	95547.633	96004.383	95651.805	-6700	0	34	6650.561	-3600.621	0.879	0	0
405	5/31/2015	10:30:05	95561.547	95779.234	95945.297	-5700	0	30	6503.416	-2741.13	0.921	0	0
404	5/31/2015	10:35:05	95526.516	96010.547	95797.586	-3200	0	20	6504.567	-2635.334	0.927	0	0
403	5/31/2015	10:40:05	95490.109	95967.211	95747.672	-2700	0	18	6337.991	-3036.824	0.902	0	0
402	5/31/2015	10:45:05	95386.086	95791.328	95835.141	-2200	0	16	6471.425	-3571.088	0.876	0	0
401	5/31/2015	10:50:05	95415.617	95799.211	95769.102	-1950	0	15	6560.237	-3646.124	0.874	0	0
400	5/31/2015	10:55:05	95766.922	95864.891	95552.992	-1450	0	13	6335.034	-2881.389	0.91	0	0
399	5/31/2015	11:00:05	95725.75	95622.953	95724.961	50	0	7	6323.084	-3000.774	0.903	0	0
398	5/31/2015	11:05:05	95565.219	96016.75	95648.117	1800	0	0	5924.992	-2469.342	0.923	0	0
397	5/31/2015	11:10:05	96003.539	95991.914	96161.039	6550	19	0	5631.222	753.645	0.991	0	0
396	5/31/2015	11:15:05	96233.992	96576.789	96637.469	1800	0	0	5159.403	5999.039	0.652	0	0
395	5/31/2015	11:20:05	96271.117	96778.266	96414.898	-3200	0	20	5803.71	5116.299	0.75	0	0
394	5/31/2015	11:25:05	96347.672	96340.594	96152.461	1800	0	0	-397.45	2687.959	-0.146	0	0
393	5/31/2015	11:30:05	96628.187	97135.633	96773.359	5050	13	0	7221.714	6839.429	0.726	1	0
392	5/31/2015	11:35:05	97380.937	97370.68	97194.773	50	0	7	7133.973	9646.424	0.595	0	0
391	5/31/2015	11:40:05	97155.383	97564.937	97118.68	-4950	0	27	6614.452	9262.813	0.581	0	0
390	5/31/2015	11:45:05	96727.742	96937	97031.734	-9950	0	47	7456.113	4018.989	0.88	0	0
389	5/31/2015	11:50:05	96010.047	96316.375	96399.539	-6700	0	34	8148.217	-4199.716	0.889	0	0
388	5/31/2015	11:55:05	96030.875	96286.172	96424.906	-1700	0	14	7974.525	-4732.023	0.86	0	0
387	5/31/2015	12:00:05	95892.07	96104.164	96275.258	3300	6	0	7426.454	-4864.911	0.836	1	0
386	5/31/2015	12:05:05	96713.586	97144.25	96656.453	300	0	6	8290.778	5824.242	0.818	0	0
385	5/31/2015	12:10:05	96685.687	96838.789	96982.625	-4700	0	26	7515.982	5984.993	0.782	0	0
384	5/31/2015	12:15:05	96585.164	96528.516	96510.539	-7200	0	36	7544.822	2369.545	0.954	1	0
383	5/31/2015	12:20:05	95742.93	96215.352	96035.875	-4450	0	25	7379.269	-3061.472	0.924	0	0
382	5/31/2015	12:25:05	95700.609	96165.266	95871.57	-1200	0	12	6594.802	-3644.317	0.875	0	0
381	5/31/2015	12:30:05	96679.508	97018.164	97071.641	1800	0	0	5259.437	8010.436	0.549	0	0
380	5/31/2015	12:35:05	96984.383	96906.977	96941.703	-3200	0	20	4364.652	8919.504	0.44	0	0
379	5/31/2015	12:40:05	95951.961	96478.359	96268.141	-7700	0	38	4074.883	203.723	0.999	0	0
378	5/31/2015	12:45:05	95680.711	96096.93	96072.523	-4700	0	26	3521.761	-2786.297	0.784	0	0
377	5/31/2015	12:50:05	95667.992	95937.375	95922.25	-950	0	11	3168.926	-3052.667	0.72	0	0
376	5/31/2015	12:55:05	95599.781	96066.75	95887.422	2050	1	0	3198.135	-2148.358	0.83	0	0
375	5/31/2015	13:00:05	96445.43	96584.781	96636.219	-450	0	9	3774.799	7725.896	0.439	0	0
374	5/31/2015	13:05:05	96116.57	96589.781	96211.648	-5450	0	29	4446.306	5144.274	0.654	0	0
373	5/31/2015	13:10:05	96619.094	96573.828	96602.633	-1450	0	14	6001.923	9501.132	0.534	0	0
372	5/31/2015	13:15:05	96486.578	96775.062	96809.977	-6450	0	33	8147.309	10365.291	0.618	0	0
371	5/31/2015	13:20:05	96027.914	96094.047	96153.336	-8700	0	42	8178.223	3183.557	0.932	1	0
370	5/31/2015	13:25:05	95253.164	95714.531	95507.305	-10200	0	48	10853.017	-4279.26	0.93	1	0
369	5/31/2015	13:30:05	95363.008	95805.961	95568.273	-10200	0	48	9434.567	-2854.097	0.957	1	0
368	5/31/2015	13:35:05	95351.148	95874.695	95540.453	-10200	0	48	9346.527	-2565.745	0.964	1	0
367	5/31/2015	13:40:05	95607.148	95632.891	95790.094	-10200	0	48	9008.373	-2614.299	0.96	1	0
366	5/31/2015	13:45:05	95582.039	95614.461	95683.289	-10200	0	48	10040.815	-2827.278	0.963	1	0
365	5/31/2015	13:50:05	95201.484	95750.484	95490.125	-10200	0	48	9071.789	-3107.504	0.946	1	0
364	5/31/2015	13:55:05	95263.547	95781.086	95382.578	-10200	0	48	8854.102	-2591.011	0.96	1	0
363	5/31/2015	14:00:05	95007.117	95495.078	95253.328	-10200	0	48	7415.827	-2772.173	0.937	1	0
362	5/31/2015	14:05:05	94983.656	95405.359	95434.875	-10200	0	48	7938.469	-3206.075	0.927	1	0
361	5/31/2015	14:10:05	95345.859	95277.352	95189.523	-10200	0	48	10069.521	-4356.415	0.918	1	0
360	5/31/2015	14:15:05	95264.578	95252.539	95131.953	-10200	0	48	11298.547	-2698.97	0.973	1	0
359	5/31/2015	14:20:05	95087.047	95584.07	95440.242	-10200	0	48	9006.922	-2519.861	0.963	1	0
358	5/31/2015	14:25:05	95380.922	95285.484	95408.234	-10200	0	48	8958.213	-2682.184	0.958	1	0
357	5/31/2015	14:30:05	95044.359	95497.5	95325.336	-10200	0	48	8828.029	-3538.543	0.928	1	0
356	5/31/2015	14:35:05	94957.461	95437.539	95350.328	-10200	0	48	7920.664	-3067.34	0.933	1	0
355	5/31/2015	14:40:05	94988.672	95345.336	94938.664	-10200	0	48	7971.892	-3563.052	0.913	1	0
354	5/31/2015	14:45:05	95226.625	95173.602	95080.172	-10200	0	48	7560.52	-2337.195	0.955	1	0
353	5/31/2015	14:50:05	95262.594	95209.758	95150.852	-10200	0	48	7894.034	-2315.826	0.96	1	0
352	5/31/2015	14:55:05	94880.469	95308.133	95010.289	-10200	0	48	7603.067	-2695.045	0.943	1	0
351	5/31/2015	15:00:05	94661.516	95123.68	94922.82	-10200	0	48	6979.353	-2438.329	0.944	1	0
350	5/31/2015	15:05:05	94691.031	94824.359	94934.812	-10200	0	48	5932.901	-2262.633	0.934	0	0
349	5/31/2015	15:10:05	94858.531	94910.937	94711.766	-10200	0	48	5864.149	-2201.327	0.936	0	0
348	5/31/2015	15:15:05	94761.93	94800.125	94855.211	-10200	0	48	5179.163	-1885.596	0.94	0	0
347	5/31/2015	15:20:05	94726.523	95047.602	94664.461	-10200	0	48	5089.027	-2286.608	0.912	0	0
346	5/31/2015	15:25:05	94763.539	94795.289	94608.102	-10200	0	48	4563.851	-2009.124	0.915	0	0
345	5/31/2015	15:30:05	94724.398	94857.641	94666.266	-10200	0	48	4316.594	-706.072	0.987	0	0
344	5/31/2015	15:35:05	94719.039	94758.055	94630.477	-10200	0	48	4120.306	-599.115	0.99	0	0
343	5/31/2015	15:40:05	94400.469	94916.172	94701.859	-10200	0	48	4712.456	-1513.56	0.952	0	0
342	5/31/2015	15:45:05	94359.687	94793.805	94462.898	-10200	0	48	4520.144	-2048.365	0.911	0	0
341	5/31/2015	15:50:05	94350.797	94850.133	94531.695	-10200	0	48	4839.012	-2249.989	0.907	0	0
340	5/31/2015	15:55:05	95246.117	95195.359	95183.852	-200	0	8	3313.43	5541.703	0.513	0	0
339	5/31/2015	16:00:05	94805.328	95193.875	95265.531	-5200	0	28	3811.396	4404.917	0.654	0	0
338	5/31/2015	16:05:05	95105.117	95213.008	95036.625	1800	0	0	2118.457	5989.512	0.333	0	0
337	5/31/2015	16:10:05	95001.516	95461.5	95092.016	1800	0	0	2011.71	5660.229	0.335	0	0
336	5/31/2015	16:15:05	95197.484	95145.258	95302.484	1800	0	0	2009.581	5834.327	0.326	0	0
335	5/31/2015	16:20:05	94839.352	95266.047	95349.297	1800	0	0	1248.617	4903.485	0.247	0	0
334	5/31/2015	16:25:05	94990.859	95360.656	95005.352	1800	0	0	1242.811	4985.521	0.242	0	0
333	5/31/2015	16:30:05	94934.484	95013.648	95240.062	1800	0	0	1244.825	5089.574	0.238	0	0
332	5/31/2015	16:35:05	94848.727	95391.906	95127.617	1800	0	0	2286.124	6124.566	0.35	0	0
331	5/31/2015	16:40:05	94895.156	95103.187	95244.148	1800	0	0	2074.371	5996.177	0.327	0	0
330	5/31/2015	16:45:05	95103.234	95134.406	95128.539	1800	0	0	2571.503	6732.654	0.357	0	0
329	5/31/2015	16:50:05	94912.492	95005.734	95254.875	1800	0	0	1444.733	5038.906	0.276	0	0
328	5/31/2015	16:55:05	94720.289	94982.906	95166.414	1800	0	0	938.842	4661.793	0.197	0	0
327	5/31/2015	17:00:05	94550.242	95099.008	94880.406	1800	0	0	654.198	4233.286	0.153	0	0
326	5/31/2015	17:05:05	94736.078	94986.609	94722.742	1800	0	0	899.792	4218.989	0.209	0	0
325	5/31/2015	17:10:05	94756.305	94731.555	94896.773	1800	0	0	576.329	4072.332	0.14	0	0
324	5/31/2015	17:15:05	94829.703	94861.977	94799.477	1800	0	0	1116.188	4888.621	0.223	0	0
323	5/31/2015	17:20:05	94440.234	94941.867	94783.57	1800	0	0	899.745	4410.896	0.2	0	0
322	5/31/2015	17:25:05	94337.102	94794.383	94839.398	1800	0	0	729.407	4019.361	0.179	0	0
321	5/31/2015	17:30:05	94287.375	94775.367	94481.492	1800	0	0	941.01	4449.518	0.207	0	0
320	5/31/2015	17:35:05	94321.914	94613.453	94743.969	1800	0	0	1432.897	5097.705	0.271	0	0
319	5/31/2015	17:40:06	94325.891	94797.586	94873.117	1800	0	0	1389.815	5132.211	0.261	0	0
318	5/31/2015	17:45:05	94214.797	94603.977	94655.227	1800	0	0	1096.916	4104.583	0.258	0	0
317	5/31/2015	17:50:05	94415.633	94577.062	94336.906	1800	0	0	247.548	3709.1	0.067	0	0
316	5/31/2015	17:55:06	94487.734	94580.008	94389.359	1800	0	0	505.785	3684.473	0.136	0	0
315	5/31/2015	18:00:05	94174.297	94726.828	94533.391	1800	0	0	826.184	4165.921	0.195	0	0
314	5/31/2015	18:05:05	94396.133	94518.437	94408.391	1800	0	0	1457.331	4829.139	0.289	0	0
313	5/31/2015	18:10:05	94289.828	94699.453	94310.32	1800	0	0	1311.447	4587.508	0.275	0	0
312	5/31/2015	18:15:05	94668.234	94592.922	94732.477	1800	0	0	1910.212	6124.234	0.298	0	0
311	5/31/2015	18:20:05	94532.211	94784.461	94500.687	1800	0	0	1728.462	5543.142	0.298	0	0
310	5/31/2015	18:25:05	94701.516	94663.562	94833.672	1800	0	0	2806.204	7018.864	0.371	0	0
309	5/31/2015	18:30:06	94655.82	94794.047	94574.484	1800	0	0	2352.109	6243.062	0.353	0	0
308	5/31/2015	18:35:05	94242.672	94743.516	94433.43	1800	0	0	1693.662	5646.048	0.287	0	0
307	5/31/2015	18:40:05	94440.203	94919.047	94545.977	1800	0	0	2837.205	6525.659	0.399	0	0
306	5/31/2015	18:45:05	94276.883	94536.016	94720.945	1800	0	0	1942.965	5487.89	0.334	0	0
305	5/31/2015	18:50:05	94554.305	94562.914	94727.148	1800	0	0	2759.313	6821.289	0.375	0	0
304	5/31/2015	18:55:05	94819.977	94952.336	95173.172	1800	0	0	1469.241	5487.262	0.259	0	0
303	5/31/2015	19:00:06	94921.578	95118.125	94806.453	1800	0	0	1289.253	4919.329	0.254	0	0
302	5/31/2015	19:05:05	94930.812	95168.086	94869.078	1800	0	0	1780.913	5916.243	0.288	0	0
301	5/31/2015	19:10:05	94992.844	95116.195	94897.172	1800	0	0	2438.08	6284.704	0.362	0	0
300	5/31/2015	19:15:06	95014.508	95172.328	94876.672	1800	0	0	2228.486	6411.925	0.328	0	0
299	5/31/2015	19:20:05	94983.695	94988.594	95246.789	1800	0	0	3116.623	7625.575	0.378	0	0
298	5/31/2015	19:25:05	95095.078	95201.805	94967.867	1800	0	0	2917.444	7246.951	0.373	0	0
297	5/31/2015	19:30:05	94640.891	95221.578	94901.953	1800	0	0	1866.813	5940.258	0.3	0	0
296	5/31/2015	19:35:06	94837.281	95251.336	95346.578	1800	0	0	2984.043	7074.824	0.389	0	0
295	5/31/2015	19:40:05	94743.984	95300.891	95036.82	1800	0	0	1649.186	5264.47	0.299	0	0
294	5/31/2015	19:45:06	94785.328	95224.227	95300.594	1800	0	0	1620.528	5602.49	0.278	0	0
293	5/31/2015	19:50:06	95311.086	95168.656	95353.977	1800	0	0	2831.993	7182.628	0.367	0	0
292	5/31/2015	19:55:05	95679.977	95645.289	95552.914	1300	0	2	4155.442	8172.584	0.453	0	0
291	5/31/2015	20:00:05	95240.984	95783.039	95412.328	1800	0	0	2319.245	6263.273	0.347	0	0
290	5/31/2015	20:05:06	95509.977	95650.891	95588.57	1800	0	0	2797.246	7122.903	0.366	0	0
289	5/31/2015	20:10:05	95607	95584.203	95443.437	1800	0	0	2461.805	6416.244	0.358	0	0
288	5/31/2015	20:15:05	95609.492	95869.492	95498.828	1800	0	0	2643.001	6987.431	0.354	0	0
287	5/31/2015	20:20:05	95745.609	95720.617	95965.977	50	0	7	4390.575	8787.443	0.447	0	0
286	5/31/2015	20:25:05	95585.5	95878.648	95895.18	1800	0	0	3544.813	8018.389	0.404	0	0
285	5/31/2015	20:30:06	95534.453	96022.672	95940.07	-3200	0	20	3090.171	7606.516	0.376	0	0
284	5/31/2015	20:35:06	95817.898	96132.078	95789.977	-2450	0	17	4784.546	9052.904	0.467	0	0
283	5/31/2015	20:40:05	95256.773	95686.578	95324.969	-7450	0	37	3434.646	3613.947	0.689	0	0
282	5/31/2015	20:45:05	94931.844	94867.523	95106.469	1800	0	0	4699.335	-2152.204	0.909	0	0
281	5/31/2015	20:50:05	95541.234	95583.078	95424.008	1300	0	2	3715.703	4879.655	0.606	0	0
280	5/31/2015	20:55:06	95429.945	95338.766	95428.828	-3700	0	22	5991.337	3387.624	0.87	0	0
279	5/31/2015	21:00:05	94924.141	95436.047	95128.43	-6200	0	32	4188.514	234.139	0.998	0	0
278	5/31/2015	21:05:05	94678.172	94918.625	95106.266	-8950	0	43	3439.846	-1342.631	0.932	0	0
277	5/31/2015	21:10:06	94803.516	94786.937	94769.125	-8950	0	43	4080.82	-2036.515	0.895	0	0
276	5/31/2015	21:15:06	94694.047	94876.406	95167.148	1800	0	0	2374.794	-1260.426	0.883	0	0
275	5/31/2015	21:20:05	95377.945	95825.852	95558.297	1800	0	0	2264.893	6433.988	0.332	0	0
274	5/31/2015	21:25:06	95301.312	95285.586	95540.43	1800	0	0	1260.026	4670.529	0.26	0	0
273	5/31/2015	21:30:06	95508.609	95543.133	95349.758	1800	0	0	1718.594	5649.823	0.291	0	0
272	5/31/2015	21:35:05	95326.539	95760.352	95478.641	1800	0	0	1670.904	5420.692	0.295	0	0
